year,sequence,shortname,circuit_name,rider_name,team_name,bike_name,Status_Zavrsetka
1988,7,AUT,Salzburgring,"Papa, Marco",?,Honda,1
1988,8,NED,Assen,"Gardner, Wayne",?,Honda,0
1988,8,NED,Assen,"Lawson, Eddie",?,Yamaha,0
1988,8,NED,Assen,"Sarron, Christian",?,Yamaha,0
1988,8,NED,Assen,"Magee, Kevin",?,Yamaha,0
1988,8,NED,Assen,"Mackenzie, Niall",?,Honda,0
1988,8,NED,Assen,"Chili, Pierfrancesco",?,Honda,0
1988,8,NED,Assen,"Rainey, Wayne",?,Yamaha,0
1988,8,NED,Assen,"Schwantz, Kevin",?,Suzuki,0
1988,8,NED,Assen,"Igoa, Patrick",?,Yamaha,0
1988,8,NED,Assen,"Mcelnea, Rob",?,Suzuki,0
1988,8,NED,Assen,"Yatsushiro, Shunji",?,Honda,0
1988,8,NED,Assen,"De Radigues, Didier",?,Yamaha,0
1988,8,NED,Assen,"Haslam, Ron",?,Elf-Honda,0
1988,8,NED,Assen,"Papa, Marco",?,Honda,0
1988,8,NED,Assen,"Gentile, Marco",?,Fior,0
1988,8,NED,Assen,"Biliotti, Fabio",?,Honda,0
1988,8,NED,Assen,"Kneubühler, Bruno",?,Honda,0
1988,8,NED,Assen,"Amatriain, Daniel",?,Honda,0
1988,8,NED,Assen,"Rudroff, Michael",?,Honda,0
1988,8,NED,Assen,"Laycock, Eddie",?,Honda,0
1988,8,NED,Assen,"Doppler, Josef",?,Honda,0
1988,8,NED,Assen,"Fischer, Manfred",?,Honda,1
1988,9,BEL,Spa-Francorchamps,"Gardner, Wayne",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Lawson, Eddie",?,Yamaha,0
1988,9,BEL,Spa-Francorchamps,"Mamola, Randy",?,Cagiva,0
1988,9,BEL,Spa-Francorchamps,"De Radigues, Didier",?,Yamaha,0
1988,9,BEL,Spa-Francorchamps,"Rainey, Wayne",?,Yamaha,0
1988,9,BEL,Spa-Francorchamps,"Mcelnea, Rob",?,Suzuki,0
1988,9,BEL,Spa-Francorchamps,"Haslam, Ron",?,Elf-Honda,0
1988,9,BEL,Spa-Francorchamps,"Chili, Pierfrancesco",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Yatsushiro, Shunji",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Igoa, Patrick",?,Yamaha,0
1988,9,BEL,Spa-Francorchamps,"Mackenzie, Niall",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Valesi, Alessandro",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Mcleod, Donnie",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Papa, Marco",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Doorakkers, Cees",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Biliotti, Fabio",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Laycock, Eddie",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Nicotte, Rachel",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Baldwin, Mike",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Doppler, Josef",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Amatriain, Daniel",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Ten Napel, Johan",?,Suzuki,0
1988,9,BEL,Spa-Francorchamps,"Kneubühler, Bruno",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Leuthe, Andy",?,Suzuki,0
1988,9,BEL,Spa-Francorchamps,"Schmassman, Niggi",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Barchitta, Fabio",?,Honda,0
1988,9,BEL,Spa-Francorchamps,"Gentile, Marco",?,Fior,0
1988,9,BEL,Spa-Francorchamps,"Schwantz, Kevin",?,Suzuki,1
1988,10,JUG,Rijeka,"Gardner, Wayne",?,Honda,0
1988,10,JUG,Rijeka,"Sarron, Christian",?,Yamaha,0
1988,10,JUG,Rijeka,"Rainey, Wayne",?,Yamaha,0
1988,10,JUG,Rijeka,"Mamola, Randy",?,Cagiva,0
1988,10,JUG,Rijeka,"Magee, Kevin",?,Yamaha,0
1988,10,JUG,Rijeka,"De Radigues, Didier",?,Yamaha,0
1988,10,JUG,Rijeka,"Yatsushiro, Shunji",?,Honda,0
1988,10,JUG,Rijeka,"Mcelnea, Rob",?,Suzuki,0
1988,10,JUG,Rijeka,"Haslam, Ron",?,Elf-Honda,0
1988,10,JUG,Rijeka,"Lawson, Eddie",?,Yamaha,0
1988,10,JUG,Rijeka,"Chili, Pierfrancesco",?,Honda,0
1988,10,JUG,Rijeka,"Igoa, Patrick",?,Yamaha,0
1988,10,JUG,Rijeka,"Mcleod, Donnie",?,Honda,0
1988,10,JUG,Rijeka,"Baldwin, Mike",?,Honda,0
1988,10,JUG,Rijeka,"Kneubühler, Bruno",?,Honda,0
1988,10,JUG,Rijeka,"Barchitta, Fabio",?,Honda,0
1988,10,JUG,Rijeka,"Biliotti, Fabio",?,Honda,0
1988,10,JUG,Rijeka,"Truchsess, Karl",?,Shell,0
1988,10,JUG,Rijeka,"Amatriain, Daniel",?,Honda,0
1988,10,JUG,Rijeka,"Laycock, Eddie",?,Honda,0
1988,10,JUG,Rijeka,"Leuthe, Andy",?,Suzuki,0
1988,10,JUG,Rijeka,"Habat, Silvo",?,Honda,0
1988,10,JUG,Rijeka,"Von Muralt, Wolfgang",?,Suzuki,0
1988,10,JUG,Rijeka,"Demierre, Jean-Luc",?,Suzuki,0
1988,10,JUG,Rijeka,"Jung, Georg",?,Honda,0
1988,10,JUG,Rijeka,"Schutz, Helmut",?,Honda,0
1988,10,JUG,Rijeka,"Duyzers, Maarten",?,Honda,1
1988,10,JUG,Rijeka,"Dekanek, Pavol",?,Honda,1
1988,10,JUG,Rijeka,"Rämö, Ari",?,Honda,1
1988,10,JUG,Rijeka,"Campbell, Malcolm",?,Elf-Honda,1
1988,10,JUG,Rijeka,"Gentile, Marco",?,Fior,1
1988,10,JUG,Rijeka,"Roche, Raymond",?,Cagiva,1
1988,10,JUG,Rijeka,"Valesi, Alessandro",?,Honda,1
1988,10,JUG,Rijeka,"Rudroff, Michael",?,Honda,1
1988,10,JUG,Rijeka,"Mackenzie, Niall",?,Honda,1
1988,10,JUG,Rijeka,"Papa, Marco",?,Honda,1
1988,13,SWE,Anderstorp,"Lawson, Eddie",?,Yamaha,0
1988,13,SWE,Anderstorp,"Gardner, Wayne",?,Honda,0
1988,13,SWE,Anderstorp,"Sarron, Christian",?,Yamaha,0
1988,13,SWE,Anderstorp,"Mackenzie, Niall",?,Honda,0
1988,13,SWE,Anderstorp,"Rainey, Wayne",?,Yamaha,0
1988,13,SWE,Anderstorp,"Magee, Kevin",?,Yamaha,0
1988,13,SWE,Anderstorp,"De Radigues, Didier",?,Yamaha,0
1988,13,SWE,Anderstorp,"Burnett, Roger",?,Honda,0
1988,13,SWE,Anderstorp,"Chili, Pierfrancesco",?,Honda,0
1988,13,SWE,Anderstorp,"Mamola, Randy",?,Cagiva,0
1988,13,SWE,Anderstorp,"Haslam, Ron",?,Elf-Honda,0
1988,13,SWE,Anderstorp,"Schwantz, Kevin",?,Suzuki,0
1988,13,SWE,Anderstorp,"Mcelnea, Rob",?,Suzuki,0
1988,13,SWE,Anderstorp,"Taira, Tadahiko",?,Yamaha,0
1988,13,SWE,Anderstorp,"Roche, Raymond",?,Cagiva,0
1988,13,SWE,Anderstorp,"Barchitta, Fabio",?,Honda,0
1988,13,SWE,Anderstorp,"Fujiwara, Norihiko",?,Yamaha,0
1988,13,SWE,Anderstorp,"Linden, Peter",?,Honda,0
1988,13,SWE,Anderstorp,"Gentile, Marco",?,Fior,0
1988,13,SWE,Anderstorp,"Kneubühler, Bruno",?,Honda,0
1988,13,SWE,Anderstorp,"Von Muralt, Wolfgang",?,Suzuki,0
1988,13,SWE,Anderstorp,"Buckmaster, Simon",?,Honda,0
1988,13,SWE,Anderstorp,"Johansson, Lars",?,Suzuki,0
1988,13,SWE,Anderstorp,"Schmassman, Niggi",?,Honda,1
1988,14,TCH,Brno,"Gardner, Wayne",?,Honda,0
1988,14,TCH,Brno,"Lawson, Eddie",?,Yamaha,0
1988,14,TCH,Brno,"Rainey, Wayne",?,Yamaha,0
1988,14,TCH,Brno,"Chili, Pierfrancesco",?,Honda,0
1988,14,TCH,Brno,"Taira, Tadahiko",?,Yamaha,0
1988,14,TCH,Brno,"Mackenzie, Niall",?,Honda,0
1988,14,TCH,Brno,"Haslam, Ron",?,Elf-Honda,0
1988,14,TCH,Brno,"Mcelnea, Rob",?,Suzuki,0
1988,14,TCH,Brno,"Igoa, Patrick",?,Yamaha,0
1988,14,TCH,Brno,"Barchitta, Fabio",?,Honda,0
1988,14,TCH,Brno,"Gentile, Marco",?,Fior,0
1988,14,TCH,Brno,"Papa, Marco",?,Honda,0
1988,14,TCH,Brno,"Valesi, Alessandro",?,Honda,0
1988,14,TCH,Brno,"Linden, Peter",?,Honda,0
1988,14,TCH,Brno,"Kneubühler, Bruno",?,Honda,0
1988,14,TCH,Brno,"Biliotti, Fabio",?,Honda,0
1988,14,TCH,Brno,"Von Muralt, Wolfgang",?,Suzuki,0
1988,14,TCH,Brno,"Fischer, Manfred",?,Honda,0
1988,14,TCH,Brno,"Nicotte, Rachel",?,Honda,0
1988,14,TCH,Brno,"Truchsess, Karl",?,Honda,0
1988,14,TCH,Brno,"Schmassman, Niggi",?,Honda,0
1988,14,TCH,Brno,"Roche, Raymond",?,Cagiva,1
1988,15,BRA,Goiania,"Lawson, Eddie",?,Yamaha,0
1988,15,BRA,Goiania,"Gardner, Wayne",?,Honda,0
1988,15,BRA,Goiania,"Schwantz, Kevin",?,Suzuki,0
1988,15,BRA,Goiania,"Mackenzie, Niall",?,Honda,0
1988,15,BRA,Goiania,"Sarron, Christian",?,Yamaha,0
1988,15,BRA,Goiania,"Magee, Kevin",?,Yamaha,0
1988,15,BRA,Goiania,"Chili, Pierfrancesco",?,Honda,0
1988,15,BRA,Goiania,"Mcelnea, Rob",?,Suzuki,0
1988,15,BRA,Goiania,"De Radigues, Didier",?,Yamaha,0
1988,15,BRA,Goiania,"Igoa, Patrick",?,Yamaha,0
1988,15,BRA,Goiania,"Barchitta, Fabio",?,Honda,0
1988,15,BRA,Goiania,"Gonzales De N., Fernando",?,Honda,0
1988,15,BRA,Goiania,"Mcleod, Donnie",?,Honda,0
1988,15,BRA,Goiania,"Rainey, Wayne",?,Yamaha,1
1989,1,JPN,Suzuka,"Schwantz, Kevin",?,Suzuki,0
1989,1,JPN,Suzuka,"Rainey, Wayne",?,Yamaha,0
1989,1,JPN,Suzuka,"Lawson, Eddie",?,Honda,0
1989,1,JPN,Suzuka,"Gardner, Wayne",?,Honda,0
1989,1,JPN,Suzuka,"Magee, Kevin",?,Yamaha,0
1989,1,JPN,Suzuka,"Mackenzie, Niall",?,Yamaha,0
1989,1,JPN,Suzuka,"Sarron, Christian",?,Yamaha,0
1989,1,JPN,Suzuka,"Taira, Tadahiko",?,Yamaha,0
1989,1,JPN,Suzuka,"Fujiwara, Norihiko",?,Yamaha,0
1989,1,JPN,Suzuka,"Ito, Shinichi",?,Honda,0
1989,1,JPN,Suzuka,"Shobert, Bubba",?,Honda,0
1989,1,JPN,Suzuka,"Haslam, Ron",?,Suzuki,0
1989,1,JPN,Suzuka,"Yatsushiro, Shunji",?,Honda,0
1989,1,JPN,Suzuka,"Spencer, Freddie",?,Yamaha,0
1989,1,JPN,Suzuka,"Machii, Kunio",?,Yamaha,0
1989,1,JPN,Suzuka,"Mamola, Randy",?,Cagiva,0
1989,1,JPN,Suzuka,"Katayama, Shinji",?,Yamaha,0
1989,1,JPN,Suzuka,"Sarron, Dominique",?,Honda,0
1989,1,JPN,Suzuka,"Gentile, Marco",?,Fior,0
1989,1,JPN,Suzuka,"Gonzalez, Fernando",?,Honda,0
1989,1,JPN,Suzuka,"Valesi, Alessandro",?,Yamaha,1
1989,2,AUS,Phillip Island,"Gardner, Wayne",?,Honda,0
1989,2,AUS,Phillip Island,"Rainey, Wayne",?,Yamaha,0
1989,2,AUS,Phillip Island,"Sarron, Christian",?,Yamaha,0
1989,2,AUS,Phillip Island,"Magee, Kevin",?,Yamaha,0
1989,2,AUS,Phillip Island,"Lawson, Eddie",?,Honda,0
1989,2,AUS,Phillip Island,"Taira, Tadahiko",?,Yamaha,0
1989,2,AUS,Phillip Island,"Haslam, Ron",?,Suzuki,0
1989,2,AUS,Phillip Island,"Doohan, Mick",?,Honda,0
1989,2,AUS,Phillip Island,"Dowson, Michael",?,Yamaha,0
1989,2,AUS,Phillip Island,"Sarron, Dominique",?,Honda,0
1989,2,AUS,Phillip Island,"Valesi, Alessandro",?,Yamaha,0
1989,2,AUS,Phillip Island,"Buckmaster, Simon",?,Honda,0
1989,2,AUS,Phillip Island,"Gentile, Marco",?,Fior,0
1989,2,AUS,Phillip Island,"Schmassman, Niggi",?,Honda,0
1989,2,AUS,Phillip Island,"Rudroff, Michael",?,Honda,0
1989,2,AUS,Phillip Island,"Gonzalez, Fernando",?,Honda,1
1989,3,USA,Laguna Seca,"Rainey, Wayne",?,Yamaha,0
1989,3,USA,Laguna Seca,"Schwantz, Kevin",?,Suzuki,0
1989,3,USA,Laguna Seca,"Lawson, Eddie",?,Honda,0
1989,3,USA,Laguna Seca,"Magee, Kevin",?,Yamaha,0
1989,3,USA,Laguna Seca,"Mackenzie, Niall",?,Yamaha,0
1989,3,USA,Laguna Seca,"Sarron, Christian",?,Yamaha,0
1989,3,USA,Laguna Seca,"Chili, Pierfrancesco",?,Honda,0
1989,3,USA,Laguna Seca,"Doohan, Mick",?,Honda,0
1989,3,USA,Laguna Seca,"Shobert, Bubba",?,Honda,0
1989,3,USA,Laguna Seca,"Sarron, Dominique",?,Yamaha,0
1989,3,USA,Laguna Seca,"Valesi, Alessandro",?,Yamaha,0
1989,3,USA,Laguna Seca,"Gentile, Marco",?,Fior,0
1989,3,USA,Laguna Seca,"Buckmaster, Simon",?,Honda,0
1989,3,USA,Laguna Seca,"Kneubühler, Bruno",?,Honda,0
1989,3,USA,Laguna Seca,"Rudroff, Michael",?,Honda,0
1989,3,USA,Laguna Seca,"Gonzalez, Fernando",?,Honda,0
1989,3,USA,Laguna Seca,"Cascino, Vincenzo",?,Honda,0
1989,3,USA,Laguna Seca,"Gardner, Wayne",?,Honda,1
1989,4,SPA,Jerez,"Lawson, Eddie",?,Honda,0
1989,4,SPA,Jerez,"Rainey, Wayne",?,Yamaha,0
1989,4,SPA,Jerez,"Mackenzie, Niall",?,Yamaha,0
1989,4,SPA,Jerez,"Sarron, Christian",?,Yamaha,0
1989,4,SPA,Jerez,"Spencer, Freddie",?,Yamaha,0
1989,4,SPA,Jerez,"Chili, Pierfrancesco",?,Honda,0
1989,4,SPA,Jerez,"Haslam, Ron",?,Suzuki,0
1989,4,SPA,Jerez,"Taira, Tadahiko",?,Yamaha,0
1989,4,SPA,Jerez,"Sarron, Dominique",?,Honda,0
1989,4,SPA,Jerez,"Valesi, Alessandro",?,Yamaha,0
1989,4,SPA,Jerez,"Broccoli, Massimo",?,Cagiva,0
1989,4,SPA,Jerez,"Gentile, Marco",?,Fior,0
1989,4,SPA,Jerez,"Buckmaster, Simon",?,Honda,0
1989,4,SPA,Jerez,"Lopez Mella, Juan",?,Honda,0
1989,4,SPA,Jerez,"Laycock, Eddie",?,Honda,0
1989,4,SPA,Jerez,"Kneubühler, Bruno",?,Honda,0
1989,4,SPA,Jerez,"Albert, Claude",?,Suzuki,0
1989,4,SPA,Jerez,"Doppler, Josef",?,Honda,0
1989,4,SPA,Jerez,"Rudroff, Michael",?,Honda,0
1989,4,SPA,Jerez,"Papa, Marco",?,Paton,1
1989,5,NAT,Misano,"Chili, Pierfrancesco",?,Honda,0
1989,5,NAT,Misano,"Buckmaster, Simon",?,Honda,0
1989,5,NAT,Misano,"Rudroff, Michael",?,Honda,0
1989,5,NAT,Misano,"Gentile, Marco",?,Fior,0
1989,5,NAT,Misano,"Doppler, Josef",?,Honda,0
1989,5,NAT,Misano,"Meyer, Alois",?,Honda,0
1989,5,NAT,Misano,"Balbi, Romolo",?,Honda,0
1989,5,NAT,Misano,"Gonzalez, Fernando",?,Honda,0
1989,5,NAT,Misano,"Leuthe, Andy",?,Suzuki,0
1989,5,NAT,Misano,"Schmassman, Niggi",?,Honda,0
1989,5,NAT,Misano,"Merkel, Fred",?,Honda,1
1989,6,WGER,Hockenheim,"Rainey, Wayne",?,Yamaha,0
1989,6,WGER,Hockenheim,"Lawson, Eddie",?,Honda,0
1989,6,WGER,Hockenheim,"Doohan, Mick",?,Honda,0
1989,6,WGER,Hockenheim,"Chili, Pierfrancesco",?,Honda,0
1989,6,WGER,Hockenheim,"Sarron, Christian",?,Yamaha,0
1989,6,WGER,Hockenheim,"Fujiwara, Norihiko",?,Yamaha,0
1989,6,WGER,Hockenheim,"Magee, Kevin",?,Yamaha,0
1989,6,WGER,Hockenheim,"Sarron, Dominique",?,Honda,0
1989,6,WGER,Hockenheim,"Spencer, Freddie",?,Yamaha,0
1989,6,WGER,Hockenheim,"Mcelnea, Rob",?,Honda,0
1989,6,WGER,Hockenheim,"Gschwender, Ernst",?,Suzuki,0
1989,6,WGER,Hockenheim,"Mamola, Randy",?,Cagiva,0
1989,6,WGER,Hockenheim,"Valesi, Alessandro",?,Yamaha,0
1989,6,WGER,Hockenheim,"Buckmaster, Simon",?,Honda,0
1989,6,WGER,Hockenheim,"Kneubühler, Bruno",?,Honda,0
1989,6,WGER,Hockenheim,"Butz, Hansjörg",?,Honda,0
1989,6,WGER,Hockenheim,"Nicotte, Rachel",?,Chevallier,0
1989,6,WGER,Hockenheim,"Scatola, Vittorio",?,Honda,0
1989,6,WGER,Hockenheim,"Lopez Mella, Juan",?,Honda,0
1989,6,WGER,Hockenheim,"Schleef, Peter",?,Honda,0
1989,6,WGER,Hockenheim,"Rudroff, Michael",?,Honda,0
1989,6,WGER,Hockenheim,"Doppler, Josef",?,Honda,0
1989,6,WGER,Hockenheim,"Linden, Peter",?,Honda,0
1989,6,WGER,Hockenheim,"Schutz, Helmut",?,Honda,0
1989,6,WGER,Hockenheim,"Haslam, Ron",?,Suzuki,1
1989,7,AUT,Salzburgring,"Schwantz, Kevin",?,Suzuki,0
1989,7,AUT,Salzburgring,"Lawson, Eddie",?,Honda,0
1989,7,AUT,Salzburgring,"Rainey, Wayne",?,Yamaha,0
1989,7,AUT,Salzburgring,"Sarron, Christian",?,Yamaha,0
1989,7,AUT,Salzburgring,"Magee, Kevin",?,Yamaha,0
1989,7,AUT,Salzburgring,"Chili, Pierfrancesco",?,Honda,0
1989,7,AUT,Salzburgring,"Haslam, Ron",?,Suzuki,0
1989,7,AUT,Salzburgring,"Doohan, Mick",?,Honda,0
1989,7,AUT,Salzburgring,"Spencer, Freddie",?,Yamaha,0
1989,7,AUT,Salzburgring,"Sarron, Dominique",?,Honda,0
1989,7,AUT,Salzburgring,"Mcelnea, Rob",?,Honda,0
1989,7,AUT,Salzburgring,"Valesi, Alessandro",?,Yamaha,0
1989,7,AUT,Salzburgring,"Buckmaster, Simon",?,Honda,0
1989,7,AUT,Salzburgring,"Gentile, Marco",?,Fior,0
1989,7,AUT,Salzburgring,"Kneubühler, Bruno",?,Honda,0
1989,7,AUT,Salzburgring,"Doppler, Josef",?,Honda,0
1989,7,AUT,Salzburgring,"Rudroff, Michael",?,Honda,0
1989,7,AUT,Salzburgring,"Schmassman, Niggi",?,Honda,0
1989,7,AUT,Salzburgring,"Gonzalez, Fernando",?,Honda,0
1989,7,AUT,Salzburgring,"Berghammer, A.",?,Suzuki,0
1989,7,AUT,Salzburgring,"Meyer, Alois",?,Honda,1
1989,8,JUG,Rijeka,"Schwantz, Kevin",?,Suzuki,0
1989,8,JUG,Rijeka,"Rainey, Wayne",?,Yamaha,0
1989,8,JUG,Rijeka,"Lawson, Eddie",?,Honda,0
1989,8,JUG,Rijeka,"Magee, Kevin",?,Yamaha,0
1989,8,JUG,Rijeka,"Sarron, Christian",?,Yamaha,0
1989,8,JUG,Rijeka,"Doohan, Mick",?,Honda,0
1989,8,JUG,Rijeka,"Mamola, Randy",?,Cagiva,0
1989,8,JUG,Rijeka,"Haslam, Ron",?,Suzuki,0
1989,8,JUG,Rijeka,"Chili, Pierfrancesco",?,Honda,0
1989,8,JUG,Rijeka,"Sarron, Dominique",?,Honda,0
1989,8,JUG,Rijeka,"Mcelnea, Rob",?,Honda,0
1989,8,JUG,Rijeka,"Mackenzie, Niall",?,Yamaha,0
1989,8,JUG,Rijeka,"Broccoli, Massimo",?,Cagiva,0
1989,8,JUG,Rijeka,"Buckmaster, Simon",?,Honda,0
1989,8,JUG,Rijeka,"Rudroff, Michael",?,Honda,0
1989,8,JUG,Rijeka,"Kneubühler, Bruno",?,Honda,0
1989,8,JUG,Rijeka,"Papa, Marco",?,Paton,0
1989,8,JUG,Rijeka,"Gonzalez, Fernando",?,Honda,0
1989,8,JUG,Rijeka,"Schmassman, Niggi",?,Honda,0
1989,8,JUG,Rijeka,"Spencer, Freddie",?,Yamaha,1
1989,9,NED,Assen,"Mertens, Stephane",?,Honda,1
1989,9,NED,Assen,"Rainey, Wayne",?,Yamaha,1
1989,9,NED,Assen,"Lawson, Eddie",?,Honda,1
1989,9,NED,Assen,"Sarron, Christian",?,Yamaha,1
1989,9,NED,Assen,"Magee, Kevin",?,Yamaha,1
1989,9,NED,Assen,"Chili, Pierfrancesco",?,Honda,1
1989,9,NED,Assen,"Gardner, Wayne",?,Honda,1
1989,9,NED,Assen,"Haslam, Ron",?,Suzuki,1
1989,9,NED,Assen,"Mackenzie, Niall",?,Yamaha,1
1989,9,NED,Assen,"Doohan, Mick",?,Honda,1
1989,9,NED,Assen,"Mcelnea, Rob",?,Honda,1
1989,9,NED,Assen,"Mamola, Randy",?,Cagiva,1
1989,9,NED,Assen,"Valesi, Alessandro",?,Yamaha,1
1989,9,NED,Assen,"Spencer, Freddie",?,Yamaha,1
1989,9,NED,Assen,"Gentile, Marco",?,Fior,1
1989,9,NED,Assen,"Doorakkers, Cees",?,Honda,1
1989,9,NED,Assen,"Kneubühler, Bruno",?,Honda,1
1989,9,NED,Assen,"Rudroff, Michael",?,Honda,1
1989,9,NED,Assen,"Valdo, Michele",?,Honda,1
1989,9,NED,Assen,"Buckmaster, Simon",?,Honda,1
1989,9,NED,Assen,"Papa, Marco",?,Paton,1
1989,9,NED,Assen,"Schleef, Peter",?,Honda,1
1989,9,NED,Assen,"Trösch, Martin",?,Honda,1
1989,9,NED,Assen,"Schmassman, Niggi",?,Honda,1
1989,9,NED,Assen,"Beck, F.",?,Honda,1
1989,9,NED,Assen,"Meyer, Alois",?,Honda,1
1989,10,BEL,Spa-Francorchamps,"Lawson, Eddie",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Schwantz, Kevin",?,Suzuki,0
1989,10,BEL,Spa-Francorchamps,"Rainey, Wayne",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Sarron, Christian",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Kocinski, John",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Chili, Pierfrancesco",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Magee, Kevin",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Doohan, Mick",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Spencer, Freddie",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Mackenzie, Niall",?,Yamaha,0
1989,10,BEL,Spa-Francorchamps,"Mcelnea, Rob",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Gentile, Marco",?,Fior,0
1989,10,BEL,Spa-Francorchamps,"Doorakkers, Cees",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Laycock, Eddie",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Buckmaster, Simon",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Doppler, Josef",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Kneubühler, Bruno",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Papa, Marco",?,Paton,0
1989,10,BEL,Spa-Francorchamps,"Schmassman, Niggi",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Gonzalez, Fernando",?,Honda,0
1989,10,BEL,Spa-Francorchamps,"Mamola, Randy",?,Cagiva,0
1989,10,BEL,Spa-Francorchamps,"Haslam, Ron",?,Suzuki,1
1989,11,FRA,Le Mans,"Lawson, Eddie",?,Honda,0
1989,11,FRA,Le Mans,"Schwantz, Kevin",?,Suzuki,0
1989,11,FRA,Le Mans,"Rainey, Wayne",?,Yamaha,0
1989,11,FRA,Le Mans,"Sarron, Christian",?,Yamaha,0
1989,11,FRA,Le Mans,"Magee, Kevin",?,Yamaha,0
1989,11,FRA,Le Mans,"Chili, Pierfrancesco",?,Honda,0
1989,11,FRA,Le Mans,"Mackenzie, Niall",?,Yamaha,0
1989,11,FRA,Le Mans,"Doohan, Mick",?,Honda,0
1989,11,FRA,Le Mans,"Mcelnea, Rob",?,Honda,0
1989,11,FRA,Le Mans,"Morillas, Adrien",?,Honda,0
1989,11,FRA,Le Mans,"Mamola, Randy",?,Cagiva,0
1989,11,FRA,Le Mans,"Crine, Thierry",?,Suzuki,0
1989,11,FRA,Le Mans,"Valesi, Alessandro",?,Yamaha,0
1989,11,FRA,Le Mans,"Buckmaster, Simon",?,Honda,0
1989,11,FRA,Le Mans,"Biliotti, Fabio",?,Honda,0
1989,11,FRA,Le Mans,"Laycock, Eddie",?,Honda,0
1989,11,FRA,Le Mans,"Kneubühler, Bruno",?,Honda,0
1989,11,FRA,Le Mans,"Lopez Mella, Juan",?,Honda,0
1989,11,FRA,Le Mans,"Albert, Claude",?,Suzuki,0
1989,11,FRA,Le Mans,"Schmassman, Niggi",?,Honda,0
1989,11,FRA,Le Mans,"Gonzalez, Fernando",?,Honda,0
1989,11,FRA,Le Mans,"Doorakkers, Cees",?,Honda,0
1989,11,FRA,Le Mans,"Haslam, Ron",?,Suzuki,1
1989,12,GBR,Donington Park,"Schwantz, Kevin",?,Suzuki,0
1989,12,GBR,Donington Park,"Lawson, Eddie",?,Honda,0
1989,12,GBR,Donington Park,"Rainey, Wayne",?,Yamaha,0
1989,12,GBR,Donington Park,"Mackenzie, Niall",?,Yamaha,0
1989,12,GBR,Donington Park,"Sarron, Christian",?,Yamaha,0
1989,12,GBR,Donington Park,"Magee, Kevin",?,Yamaha,0
1989,12,GBR,Donington Park,"Haslam, Ron",?,Suzuki,0
1989,12,GBR,Donington Park,"Cadalora, Luca",?,Yamaha,0
1989,12,GBR,Donington Park,"Chili, Pierfrancesco",?,Honda,0
1989,12,GBR,Donington Park,"Mcelnea, Rob",?,Honda,0
1989,12,GBR,Donington Park,"Merkel, Fred",?,Honda,0
1989,12,GBR,Donington Park,"Burnett, Roger",?,Honda,0
1989,12,GBR,Donington Park,"Gentile, Marco",?,Fior,0
1989,12,GBR,Donington Park,"Biliotti, Fabio",?,Honda,0
1989,12,GBR,Donington Park,"Buckmaster, Simon",?,Honda,0
1989,12,GBR,Donington Park,"Papa, Marco",?,Paton,0
1989,12,GBR,Donington Park,"Kneubühler, Bruno",?,Honda,0
1989,12,GBR,Donington Park,"Albert, Claude",?,Suzuki,0
1989,12,GBR,Donington Park,"Leuthe, Andy",?,Suzuki,0
1989,12,GBR,Donington Park,"Doppler, Josef",?,Honda,0
1989,12,GBR,Donington Park,"Gonzalez, Fernando",?,Honda,0
1989,12,GBR,Donington Park,"Graves, Peter",?,Honda,0
1989,12,GBR,Donington Park,"Sarron, Dominique",?,Honda,1
1989,13,SWE,Anderstorp,"Lawson, Eddie",?,Honda,0
