result_id,pos.,no,rider,Team,gap 1st / prev.,time,session,class,event,year,event_id
2928,17,71,D. Foggia,Italtrans Racing Team,+1.565 / +0.294,01:35.605,Q2,Moto2,AUT,2023,9
2929,18,3,L. Tulovic,Liqui Moly Husqvarna Intact GP,+1.636 / +0.071,01:35.676,Q2,Moto2,AUT,2023,9
2930,1,6,R. Yamanaka,GASGAS Aspar Team,,01:41.960,Q1,Moto3,AUT,2023,9
2931,2,18,M. Bertelle,Rivacold Snipers Team,+0.118 / +0.118,01:42.078,Q1,Moto3,AUT,2023,9
2932,3,72,T. Furusato,Honda Team Asia,+0.347 / +0.229,01:42.307,Q1,Moto3,AUT,2023,9
2933,4,48,I. Ortola,Angeluss MTA Team,+0.359 / +0.012,01:42.319,Q1,Moto3,AUT,2023,9
2934,5,10,D. Moreira,MT Helmets - MSI,+0.469 / +0.110,01:42.429,Q1,Moto3,AUT,2023,9
2935,6,63,S. Azman,MT Helmets - MSI,+0.589 / +0.120,01:42.549,Q1,Moto3,AUT,2023,9
2936,7,27,K. Toba,SIC58 Squadra Corse,+0.632 / +0.043,01:42.592,Q1,Moto3,AUT,2023,9
2937,8,43,X. Artigas,CFMOTO Racing PruestelGP,+0.817 / +0.185,01:42.777,Q1,Moto3,AUT,2023,9
2938,9,12,N. Dettwiler,CFMOTO Racing PruestelGP,+0.922 / +0.105,01:42.882,Q1,Moto3,AUT,2023,9
2939,10,7,F. Farioli,Red Bull KTM Tech3,+1.044 / +0.122,01:43.004,Q1,Moto3,AUT,2023,9
2940,11,38,D. Salvador ,CIP Green Power,+1.057 / +0.013,01:43.017,Q1,Moto3,AUT,2023,9
2941,12,22,A. Carrasco,BOE Motorsports,+1.151 / +0.094,01:43.111,Q1,Moto3,AUT,2023,9
2942,13,64,M. Suryo Aji,Honda Team Asia,+1.304 / +0.153,01:43.264,Q1,Moto3,AUT,2023,9
2943,14,70,J. Whatley,VisionTrack Racing Team,+1.383 / +0.079,01:43.343,Q1,Moto3,AUT,2023,9
2944,15,33,T. Buasri,Honda Team Asia,+1.474 / +0.091,01:43.434,Q1,Moto3,AUT,2023,9
2945,16,20,L. Fellon,CIP Green Power,+1.485 / +0.011,01:43.445,Q1,Moto3,AUT,2023,9
2946,1,95,C. Veijer,Liqui Moly Husqvarna Intact GP,,01:41.486,Q2,Moto3,AUT,2023,9
2947,2,96,D. Holgado,Red Bull KTM Tech3,+0.057 / +0.057,01:41.543,Q2,Moto3,AUT,2023,9
2948,3,53,D. Öncü,Red Bull KTM Ajo,+0.105 / +0.048,01:41.591,Q2,Moto3,AUT,2023,9
2949,4,5,J. Masia,Leopard Racing,+0.204 / +0.099,01:41.690,Q2,Moto3,AUT,2023,9
2950,5,99,J. Rueda,Red Bull KTM Ajo,+0.309 / +0.105,01:41.795,Q2,Moto3,AUT,2023,9
